game_year,team,team_tm_major,team_tm_minor,KBO_ID,TM_ID,NAME,POS,BackNum,engName,Birthday,Height,Weight,pitcherthrows,batterside
2025,LG,LG_TWI,MIN_LGT,68110,68110,송찬의,OF,14,"Song, Chan Eui",19990220,182,80,Right,Right
2025,LG,LG_TWI,MIN_LGT,65207,65207,신민재,IF,4,"Shin, Min Jae",19960121,171,67,Right,Left
2025,LG,LG_TWI,MIN_LGT,54108,54108,심규빈,OF,108,"Sim, Kyu Bin",20010327,181,81,Right,Left
2025,LG,LG_TWI,MIN_LGT,61411,61411,심창민,P,28,"Sim, Chang Min",19930201,185,86,Right,Right
2025,LG,LG_TWI,MIN_LGT,55109,55109,안시후,P,109,"Ahn, Si Hoo",20060502,190,84,Right,Right
2025,LG,LG_TWI,MIN_LGT,65115,65115,안익훈,OF,15,"An, Ik Hun",19960212,176,76,Left,Left
2025,LG,LG_TWI,MIN_LGT,54119,622694,에르난데스,P,30,"Hernandez, Elieser",19950503,185,97,Right,Right
2025,LG,LG_TWI,MIN_LGT,53123,621573,오스틴,IF,23,"Dean, Austin",19931014,183,97,Right,Right
2025,LG,LG_TWI,MIN_LGT,79109,79109,오지환,IF,10,"Oh, Ji Hwan",19900312,185,80,Right,Left
2025,LG,LG_TWI,MIN_LGT,51526,51526,우강훈,P,20,"Woo, Kang Hoon",20021003,183,88,Right,Right
2025,LG,LG_TWI,MIN_LGT,55111,55111,우정안,IF,110,"Woo, Jeong An",20060103,181,79,Right,Left
2025,LG,LG_TWI,MIN_LGT,50106,50106,유영찬,P,54,"Yoo, Young Chan",19970307,185,90,Right,Right
2025,LG,LG_TWI,MIN_LGT,51110,51110,이믿음,P,105,"Lee, Mit Eum",20000718,188,80,Right,Right
2025,LG,LG_TWI,MIN_LGT,51100,51100,이영빈,IF,7,"Lee, Young Bin",20020617,182,82,Right,Left
2025,LG,LG_TWI,MIN_LGT,61145,61145,이우찬,P,21,"Lee, Woo Chan",19920804,185,97,Left,Left
2025,LG,LG_TWI,MIN_LGT,50904,50904,이종준,P,40,"Lee, Jong Jun",20010309,191,93,Right,Right
2025,LG,LG_TWI,MIN_LGT,52154,52154,이주헌,C,26,"Lee, Ju Heon",20030304,185,92,Right,Right
2025,LG,LG_TWI,MIN_LGT,69108,69108,이지강,P,32,"Lee, Ji Gang",19990702,183,85,Right,Right
2025,LG,LG_TWI,MIN_LGT,55165,55165,이태훈,IF,65,"Lee, Tae Hoon",20060821,183,83,Right,Left
2025,LG,LG_TWI,MIN_LGT,55100,55100,이한림,C,0,"Lee, Han Lim",20061118,182,92,Right,Right
2025,LG,LG_TWI,MIN_LGT,69113,69113,임준형,P,59,"Lim, Jun Hyeung",20001116,180,87,Left,Left
2025,LG,LG_TWI,MIN_LGT,61101,61101,임찬규,P,1,"Im, Chan Kyu",19921120,185,80,Right,Right
2025,LG,LG_TWI,MIN_LGT,63950,63950,장현식,P,50,"Jang, Hyun Sik",19950224,181,91,Right,Right
2025,LG,LG_TWI,MIN_LGT,68869,68869,전경원,C,128,"Jun, Gyeong Won",19990318,184,95,Right,Right
2025,LG,LG_TWI,MIN_LGT,67123,67123,전준호,P,111,"Jeon, Jun Ho",19980701,181,80,Right,Right
2025,LG,LG_TWI,MIN_LGT,69159,69159,정우영,P,18,"Jung, Woo Young",19990819,193,99,Right,Right
2025,LG,LG_TWI,MIN_LGT,54149,54149,정지헌,P,49,"Jung, Ji Heon",20030101,180,85,Right,Right
2025,LG,LG_TWI,MIN_LGT,51163,51163,조건희,P,101,"Cho, Geon Hee",20020326,184,84,Left,Left
2025,LG,LG_TWI,MIN_LGT,54148,54148,진우영,P,48,"Jin, Woo Young",20010205,188,97,Right,Right
2025,LG,LG_TWI,MIN_LGT,65905,65905,최승민,OF,62,"Choi, Seung Min",19960701,181,73,Right,Left
2025,LG,LG_TWI,MIN_LGT,52163,52163,최용하,P,112,"Choi, Yong Ha",20021129,183,84,Right,Right
2025,LG,LG_TWI,MIN_LGT,52103,52103,최원영,OF,3,"Choi, Won Young",20030718,174,76,Right,Right
2025,LG,LG_TWI,MIN_LGT,68419,68419,최채흥,P,56,"Choi, Chae Heung",19950122,186,97,Left,Left
2025,LG,LG_TWI,MIN_LGT,55163,55163,추세현,P,63,"Chu, Se Hyeon",20060419,187,90,Right,Right
2025,LG,LG_TWI,MIN_LGT,55146,630023,치리노스,P,46,"Chirinos, Yonny",19931226,188,102,Right,Right
2025,LG,LG_TWI,MIN_LGT,50107,50107,하영진,P,119,"Ha, Young Jin",20010228,182,80,Right,Right
2025,LG,LG_TWI,MIN_LGT,63248,63248,함덕주,P,11,"Ham, Deok Ju",19950113,181,78,Left,Left
2025,LG,LG_TWI,MIN_LGT,50108,50108,함창건,OF,24,"Ham, Chang Geon",20010818,176,83,Left,Left
2025,LG,LG_TWI,MIN_LGT,53102,53102,허용주,P,43,"Heo, Yong Ju",20030605,194,88,Right,Right
2025,LG,LG_TWI,MIN_LGT,52119,52119,허준혁,P,58,"Heo, Jun Hyuk",19990702,180,85,Right,Right
2025,LG,LG_TWI,MIN_LGT,66108,66108,홍창기,OF,51,"Hong, Chang Ki",19931121,189,94,Right,Left
2025,NC,NC_DIN,MIN_NCD,50905,50905,강태경,P,100,"Kang, Tae Gyeong",20010726,188,95,Right,Left
2025,NC,NC_DIN,MIN_NCD,54908,54908,고승완,OF,101,"Ko, Seung Wan",20010315,178,81,Right,Left
2025,NC,NC_DIN,MIN_NCD,63963,63963,권희동,OF,36,"Kwon, Hui Dong",19901230,177,85,Right,Right
2025,NC,NC_DIN,MIN_NCD,52995,52995,김녹원,P,102,"Kim, Nok Won",20030517,182,88,Right,Right
2025,NC,NC_DIN,MIN_NCD,55933,55933,김동현,C,103,"Kim, Dong Hyun",20020830,180,88,Right,Right
2025,NC,NC_DIN,MIN_NCD,54913,54913,김민규,P,63,"Kim, Min Kyu",20010907,183,84,Right,Right
2025,NC,NC_DIN,MIN_NCD,54901,54901,김민균,P,104,"Kim, Min Gyun",20050118,188,88,Left,Left
2025,NC,NC_DIN,MIN_NCD,69980,69980,김범준,OF,66,"Kim, Beom Jun",20000420,183,90,Right,Right
2025,NC,NC_DIN,MIN_NCD,62934,62934,김성욱,OF,38,"Kim, Seong Uk",19930501,181,83,Right,Right
2025,NC,NC_DIN,MIN_NCD,54905,54905,김세훈,IF,9,"Kim, Se Hoon",20050404,174,77,Right,Right
2025,NC,NC_DIN,MIN_NCD,68928,68928,김시훈,P,21,"Kim, Si Hoon",19990224,188,95,Right,Right
2025,NC,NC_DIN,MIN_NCD,68900,68900,김영규,P,17,"Kim, Young Kyu",20000210,188,86,Left,Left
2025,NC,NC_DIN,MIN_NCD,64580,64580,김재열,P,32,"Kim, Jae Yeol",19960102,183,97,Right,Right
2025,NC,NC_DIN,MIN_NCD,51903,51903,김정호,C,105,"Kim, Jeong Ho",19980713,172,84,Right,Right
2025,NC,NC_DIN,MIN_NCD,51907,51907,김주원,IF,7,"Kim, Ju Won",20020730,185,83,Right,Left
2025,NC,NC_DIN,MIN_NCD,54910,54910,김준원,P,106,"Kim, Jun Won",20050531,190,82,Right,Right
2025,NC,NC_DIN,MIN_NCD,51901,51901,김진우,P,107,"Kim, Jin Woo",20021028,178,82,Left,Left
2025,NC,NC_DIN,MIN_NCD,67954,67954,김진호,P,54,"Kim, Jin Ho",19980607,183,90,Right,Right
2025,NC,NC_DIN,MIN_NCD,50992,50992,김태경,P,11,"Kim, Tae Gyeong",20010407,188,95,Right,Right
2025,NC,NC_DIN,MIN_NCD,67956,67956,김태현,P,15,"Kim, Tae Hyun",19980321,188,95,Left,Left
2025,NC,NC_DIN,MIN_NCD,54912,54912,김태호,C,109,"Kim, Tae Ho",20010215,178,93,Right,Left
2025,NC,NC_DIN,MIN_NCD,55995,55995,김태훈,P,95,"Kim, Tae Hoon",20061026,188,88,Right,Right
2025,NC,NC_DIN,MIN_NCD,50902,50902,김한별,IF,68,"Kim, Han Byul",20010118,177,85,Right,Right
2025,NC,NC_DIN,MIN_NCD,68912,68912,김형준,C,25,"Kim, Hyung Jun",19991102,187,98,Right,Right
2025,NC,NC_DIN,MIN_NCD,54959,54959,김휘건,P,19,"Kim, Hwi Geon",20050827,191,105,Right,Right
2025,NC,NC_DIN,MIN_NCD,51344,51344,김휘집,IF,44,"Kim, Whee Jip",20020101,180,92,Right,Right
2025,NC,NC_DIN,MIN_NCD,53914,53914,노재원,P,110,"No, Jae Won",20010726,179,93,Right,Right
2025,NC,NC_DIN,MIN_NCD,54944,571602,데이비슨,IF,24,"Davidson, Matt",19910326,190,104,Right,Right
2025,NC,NC_DIN,MIN_NCD,66965,66965,도태훈,IF,16,"Do, Tae Hun",19930318,184,85,Right,Left
2025,NC,NC_DIN,MIN_NCD,55903,663929,라일리,P,3,"Thompson, Riley",19960709,190,100,Right,Right
2025,NC,NC_DIN,MIN_NCD,55912,663531,로건,P,12,"Allen, Logan",19970523,186,105,Left,Left
2025,NC,NC_DIN,MIN_NCD,65949,65949,류진욱,P,41,"Ryou, Jin Oug",19961010,189,88,Right,Right
2025,NC,NC_DIN,MIN_NCD,53973,53973,목지훈,P,20,"Mok, Ji Hoon",20040511,181,83,Right,Right
2025,NC,NC_DIN,MIN_NCD,79215,79215,박건우,OF,37,"Park, Kun Woo",19900908,184,80,Right,Right
2025,NC,NC_DIN,MIN_NCD,52994,52994,박동수,P,111,"Park, Dong Soo",19990524,177,85,Right,Left
2025,NC,NC_DIN,MIN_NCD,62907,62907,박민우,IF,2,"Park, Min Woo",19930206,185,80,Right,Left
2025,NC,NC_DIN,MIN_NCD,62244,62244,박세혁,C,10,"Park, Sei Hyok",19900109,181,86,Right,Left
2025,NC,NC_DIN,MIN_NCD,50996,50996,박시원,OF,53,"Park, Si Won",20010530,185,85,Right,Left
2025,NC,NC_DIN,MIN_NCD,50906,50906,박영빈,OF,39,"Park, Young Bin",19970716,182,88,Right,Left
2025,NC,NC_DIN,MIN_NCD,54911,54911,박인우,IF,112,"Park, In Woo",20011214,177,80,Right,Right
2025,NC,NC_DIN,MIN_NCD,69900,69900,박주찬,IF,113,"Park, Ju Chan",19960111,178,84,Right,Right
2025,NC,NC_DIN,MIN_NCD,68097,68097,박주현,P,67,"Park, Ju Hyeon",19990803,184,85,Left,Left
2025,NC,NC_DIN,MIN_NCD,69994,69994,박지한,P,114,"Park, Ji Han",20001021,185,90,Left,Left
2025,NC,NC_DIN,MIN_NCD,53992,53992,박한결,OF,60,"Park, Han Gyeol",20040426,181,90,Right,Right
2025,NC,NC_DIN,MIN_NCD,64995,64995,배재환,P,61,"Bae, Jae Hwan",19950224,186,95,Right,Right
